endTime,artistName,trackName,msPlayed
2019-08-18 06:13:00,girl in red,we fell in love in october,184153
2019-08-18 06:17:00,The Neighbourhood,Sweater Weather,240400
2019-08-18 06:20:00,Clairo,4EVER,159595
2019-08-18 06:23:00,Young the Giant,Superposition,230959
2019-08-18 06:28:00,Foster The People,Imagination,256266
2019-08-18 06:31:00,The Neighbourhood,Heaven,205240
2019-08-18 06:35:00,The 1975,Love It If We Made It,252925
2019-08-18 06:39:00,Clairo,Impossible,230346
2019-08-18 06:42:00,Two Feet,I Feel Like I'm Drowning,185520
2019-08-18 06:45:00,The Neighbourhood,Lurk,214586
2019-08-18 06:48:00,Roy Blair,Dennis,194363
2019-08-18 06:52:00,Cage The Elephant,Trouble,225973
2019-08-18 06:56:00,Jaymes Young,Infinity,237720
2019-08-18 07:00:00,Troye Sivan,The Good Side,268597
2019-08-18 07:05:00,The Neighbourhood,Jealou$y (feat. Casey Veggies & Kossisko),267066
2019-08-18 07:09:00,Saint Motel,Cold Cold Man,230773
2019-08-18 07:12:00,Clairo,Sofia,188386
2019-08-18 07:15:00,Cage The Elephant,Social Cues,219053
2019-08-18 07:19:00,EDEN,crash,232412
2019-08-18 07:23:00,The Neighbourhood,West Coast,253520
2019-08-18 07:27:00,No Vacation,Yam Yam,216038
2019-08-18 07:32:00,Cigarettes After Sex,K.,319560
2019-08-18 07:35:00,Oh Wonder,All We Do,214174
2019-08-18 07:38:00,The Neighbourhood,You Get Me So High,153000
2019-08-18 07:45:00,Chase Atlantic,Friends,230010
2019-08-18 07:49:00,The Neighbourhood,Daddy Issues,260173
2019-08-18 07:50:00,Cage The Elephant,Night Running,52280
2019-08-18 11:27:00,Cage The Elephant,Night Running,155883
2019-08-18 11:36:00,Fyfe,Arashiyama (Michael Price Remix),203573
2019-08-18 11:39:00,Fyfe,Peaks,181173
2019-08-18 11:44:00,Haux,Something To Remember - Piano Score,276000
2019-08-18 11:47:00,Zola Blood,The Only Thing,188720
2019-08-18 11:52:00,Talos,Odyssey,287826
2019-08-18 11:56:00,Mansionair,Easier,272680
2019-08-18 12:00:00,Golden Vessel,Hesitate,251279
2019-08-18 12:03:00,Tora,Jaigantic (Galimatias Remix),179998
2019-08-18 12:07:00,Fyfe,Gold,258284
2019-08-18 12:11:00,Atlas Bound,Landed On Mars,224570
2019-08-18 12:15:00,Vancouver Sleep Clinic,Bad Dream,275973
2019-08-18 12:20:00,Zola Blood,Infinite Games,280600
2019-08-18 13:06:00,Fyfe,For You,162851
2019-08-18 14:21:00,Fyfe,For You,63255
2019-08-18 14:50:00,Jadu Heart,Galaxy Surfing,188224
2019-08-18 15:20:00,Jadu Heart,Galaxy Surfing,14673
2019-08-18 15:23:00,Atlas Bound,Lullaby,220485
2019-08-18 15:27:00,Phoria,Mass (Re-Imagined),212523
2019-08-18 15:31:00,Fyfe,"Two One, Four",277346
2019-08-18 15:32:00,Zola Blood,Play Out,56863
2019-08-18 15:35:00,Haux,Sister,133600
2019-08-18 15:40:00,Jadu Heart,Forgotten Ghosts,312000
2019-08-18 15:44:00,Fyfe,In Colour,275736
2019-08-18 15:48:00,Vancouver Sleep Clinic,Someone To Stay,254013
2019-08-18 15:52:00,Mansionair,Violet City,213515
2019-08-18 15:55:00,slenderbodies,anemone,228061
2019-08-18 15:59:00,Fyfe,Keep It Together,209901
2019-08-18 16:02:00,Folded Like Fabric,Hunting for Reason,220960
2019-08-18 16:06:00,Haux,Homegrown,242333
2019-08-18 16:10:00,Elliot Moss,99,244464
2019-08-18 16:14:00,Fyfe,Spectrum,223360
2019-08-18 16:19:00,Jadu Heart,Heroin Song,315000
2019-08-18 16:28:00,Vancouver Sleep Clinic,Ayahuasca,508601
2019-08-18 16:31:00,Henry Green,Shift,219266
2019-08-18 16:35:00,Fyfe,Fault Lines,253930
2019-08-18 16:39:00,Tora,Wouldn't Be the Same,222131
2019-08-18 16:43:00,slenderbodies,opal ocean,225992
2019-08-18 16:46:00,Jadu Heart,I'm A Kid,206000
2019-08-18 16:49:00,Fyfe,Be There,166549
2019-08-18 16:53:00,Bearcubs,Underwaterfall,260064
2019-08-18 16:57:00,ANIMA!,Overflow,227506
2019-08-18 17:00:00,Mansionair,Astronaut (Something About Your Love),202694
2019-08-18 17:03:00,Fyfe,Arashiyama (Michael Price Remix),203573
2019-08-18 17:07:00,Fyfe,Rosa,241739
2019-08-18 17:18:00,Tora,Too Much,54608
2019-08-18 17:23:00,Tora,Too Much,100845
2019-08-18 17:41:00,Active Child,Cruel World,315066
2019-08-18 17:45:00,Active Child,Mercy,231093
2019-08-18 17:48:00,Twin Shadow,Broken Horses - Santo Domingo Edit,224539
2019-08-18 17:54:00,Future Islands,A Dream of You and Me,239306
2019-08-18 17:58:00,Com Truise,Propagation,250906
2019-08-18 18:02:00,Blood Orange,Charcoal Baby,242341
2019-08-18 18:06:00,Active Child,You Are All I See,245560
2019-08-18 18:09:00,SOHN,The Wheel,233017
2019-08-18 18:11:00,Toro y Moi,Monte Carlo (feat. WET),125133
2019-08-18 18:16:00,Zola Jesus,Wiseblood (Johnny Jewel Remix),275186
2019-08-18 18:21:00,Active Child,She Was a Vision,307739
2019-08-18 18:25:00,Lower Dens,I Drive,229919
2019-08-18 18:27:00,Perfume Genius,Alan,166524
2019-08-18 18:30:00,Blood Orange,Benzo,150511
2019-08-18 18:33:00,Active Child,Ancient Eye,216853
2019-08-18 18:38:00,Teen Daze,Kilika,284705
2019-08-18 18:43:00,Future Islands,Long Flight,315440
2019-08-18 18:46:00,Toro y Moi,Baby Drive It Down,187933
2019-08-18 18:50:00,Active Child,Subtle (feat. Mikky Ekko),240866
2019-08-18 18:54:00,Phantogram,Mister Impossible,216400
2019-08-18 18:57:00,Washed Out,Feel It All Around,192080
2019-08-18 18:59:00,Blood Orange,Minetta Creek,118050
2019-08-18 19:02:00,Active Child,Playing House,201733
2019-08-18 19:06:00,Wild Nothing,Letting Go,221600
2019-08-18 19:09:00,Small Black,Breathless,226280
2019-08-18 19:13:00,Yeasayer,Fluttering In The Floodlights,198260
2019-08-18 19:17:00,Chromatics,Time Rider,283000
2019-08-18 19:19:00,Active Child,She Cut Me,132706
2019-08-18 19:21:00,Blood Orange,Birmingham,93473
2019-08-18 19:25:00,Phantogram,Answer,231600
2019-08-18 19:30:00,Teen Daze,Autumnal,328813
2019-08-18 19:34:00,Chromatics,Girls Just Wanna Have Some,223236
2019-08-18 19:37:00,Bat For Lashes,Feel For You,219866
2019-08-18 19:41:00,Active Child,1999,245600
2019-08-18 19:44:00,Blood Orange,Saint,192009
2019-08-18 19:48:00,Com Truise,Persuasion System,229277
2019-08-18 19:54:00,Brothertiger,High Tide,385962
2019-08-18 20:02:00,Active Child,Cruel World,315066
2019-08-18 20:06:00,Bat For Lashes,Kids In The Dark,208613
2019-08-18 20:10:00,Toro y Moi,Who I Am (Channel Tres Remix),247835
2019-08-18 20:14:00,Wild Nothing,Partners in Motion,260693
2019-08-18 20:17:00,Active Child,Call Me Tonight,198880
2019-08-18 20:21:00,Perfume Genius,Braid (mmph Remix),239035
2019-08-18 20:22:00,Zola Blood,Play Out,37153
2019-08-18 20:26:00,Toro y Moi,Labyrinth,241253
2019-08-18 20:30:00,Wild Nothing,Blue Wings,225893
2019-08-18 20:32:00,SOHN,Artifice,126281
2019-08-18 20:48:00,Lifafa,Mere Saath,187428
2019-08-18 20:52:00,Peter Cat Recording Co.,Vishnu <3,265453
2019-08-18 20:57:00,Kanishk Seth,Aane Ko Hai Khaab,281546
2019-08-18 21:00:00,Taba Chake,My Other Side,219000
2019-08-18 21:04:00,Dhruv Visvanath,Wild,220064
2019-08-18 21:08:00,Prabh Deep,Maya,274424
2019-08-18 21:12:00,Lifafa,Candy,234856
2019-08-18 21:17:00,Ankur Tewari,Dil Haare,268512
2019-08-18 21:20:00,Peter Cat Recording Co.,Soulless Friends,227293
2019-08-18 21:24:00,Ali Sethi,Chandni Raat,225256
2019-08-18 21:27:00,The Yellow Diary,Tere Jeya Hor Disda,190122
2019-08-18 21:40:00,Dhruv Visvanath,Humble Bee,171641
2019-08-19 11:42:00,Dhruv Visvanath,Humble Bee,21370
2019-08-19 11:46:00,Emma Stone,Someone In The Crowd,259613
2019-08-19 11:48:00,Justin Hurwitz,Mia & Sebastian’s Theme,98040
2019-08-19 11:52:00,Ryan Gosling,A Lovely Night,236506
2019-08-19 11:54:00,Justin Hurwitz,Herman’s Habit,111613
2019-08-19 11:56:00,Ryan Gosling,City Of Stars,111240
2019-08-19 11:58:00,Justin Hurwitz,Planetarium,137286
2019-08-19 11:58:00,Justin Hurwitz,Summer Montage / Madeline,1456
2019-08-19 12:01:00,Ryan Gosling,"City Of Stars - From ""La La Land"" Soundtrack",149706
2019-08-19 12:01:00,John Legend,Start A Fire,27506
2019-08-19 12:03:00,Justin Hurwitz,Engagement Party,87213
2019-08-19 12:06:00,Emma Stone,Audition (The Fools Who Dream),228266
2019-08-19 12:14:00,Justin Hurwitz,Epilogue,459466
2019-08-19 12:15:00,Justin Hurwitz,The End,46266
2019-08-19 12:18:00,Justin Hurwitz,City Of Stars (Humming),162973
2019-08-19 12:20:00,Justin Hurwitz,Quarantine,135106
2019-08-19 12:22:00,Hans Zimmer,The Blue Planet,143386
2019-08-19 12:22:00,Lifafa,Ek Nagma,6667
2019-08-19 12:27:00,Lifafa,Jaago,260500
2019-08-19 12:31:00,Lifafa,Chaku Chidiya,266520
2019-08-19 12:34:00,Lifafa,Mere Saath,187428
2019-08-19 12:38:00,Lifafa,Nikamma,211787
2019-08-19 12:42:00,Lifafa,Candy,234856
2019-08-19 12:46:00,Lifafa,Din Raat,265365
2019-08-19 12:50:00,Lifafa,Ek Nagma,261463
2019-08-19 12:54:00,Lifafa,Mere Saath,4775
2019-08-19 12:54:00,Lifafa,MJRH,211612
2019-08-19 13:37:00,PT Nelson,Momentary Feeling,75063
2019-08-19 13:38:00,MokuMoku,Intro,37564
2019-08-19 13:43:00,MokuMoku,Nara Park Deer,291552
2019-08-19 13:46:00,MokuMoku,Chicago Marinade,189074
2019-08-19 13:49:00,MokuMoku,"Blue Pins, Red Needles",186566
2019-08-19 13:53:00,MokuMoku,Henrietta Marie,200071
2019-08-19 13:55:00,MokuMoku,Doug Jones's Moustache,145554
2019-08-19 13:58:00,MokuMoku,Hoover's Game,170057
2019-08-19 14:02:00,MokuMoku,Patrick Bateman's Review,260075
2019-08-19 14:04:00,MokuMoku,Pretty Little Blues,106057
2019-08-19 14:07:00,MokuMoku,Leaving Chicago,172564
2019-08-19 15:43:00,William Benedetti,Dubai Sunset Safari,288798
2019-08-19 15:49:00,Eatraxx,Wind Of Dunes,339649
2019-08-19 15:50:00,Ivan And Alex,Arabian Fog,73399
2019-08-19 15:51:00,S. Carey,More I See,18
2019-08-19 15:51:00,Mumford & Sons,Woman,49669
2019-08-19 15:55:00,Mumford & Sons,Woman,274552
2019-08-19 15:59:00,S. Carey,More I See,243733
2019-08-19 16:03:00,Novo Amor,State Lines,208653
2019-08-19 16:07:00,Angus & Julia Stone,Chateau,273533
2019-08-19 16:12:00,Nick Mulvey,Moment Of Surrender,299179
2019-08-19 16:16:00,Bon Iver,Faith,217946
2019-08-19 16:19:00,Young the Giant,Call Me Back,237746
2019-08-19 16:22:00,Benjamin Francis Leftwich,Look Ma!,176083
2019-08-19 16:27:00,Mumford & Sons,Beloved,265096
2019-08-19 16:31:00,Hozier,"Wasteland, Baby!",266466
2019-08-19 16:37:00,Manchester Orchestra,I Know How To Speak,360213
2019-08-19 16:41:00,Charlie Cunningham,Permanent Way,252080
2019-08-19 16:43:00,The Lumineers,For Fra,101237
2019-08-19 16:47:00,Of Monsters and Men,Wild Roses,242760
2019-08-19 16:50:00,Mumford & Sons,Rose Of Sharon,203700
2019-08-19 16:53:00,Hozier,Almost (Sweet Music),217480
2019-08-19 17:06:00,Broken Bells,Shelter,140528
2019-08-20 02:21:00,Broken Bells,Shelter,98574
2019-08-20 02:25:00,Blanco White,Olalla,247373
2019-08-20 02:30:00,Mumford & Sons,Beloved,265096
2019-08-20 02:34:00,S. Carey,More I See,243733
2019-08-20 02:37:00,Dustin Tebbutt,Chasing Gold,208917
2019-08-20 02:41:00,The National,Light Years,213373
2019-08-20 02:45:00,Ben Howard,Another Friday Night,276970
2019-08-20 02:48:00,Matthew And The Atlas,Palace,188424
2019-08-20 02:52:00,S. Carey,Rose Petals,213666
2019-08-20 02:55:00,Mumford & Sons,Woman - Single Version,202547
2019-08-20 02:58:00,Grizfolk,Spoonful,188773
2019-08-20 03:02:00,The Tallest Man On Earth,I’m A Stranger Now,261440
2019-08-20 03:15:00,Angus & Julia Stone,Chateau,43547
2019-08-20 07:42:00,Angus & Julia Stone,Chateau,231266
2019-08-20 07:46:00,Ziggy Alberts,Stronger,191700
2019-08-20 07:54:00,Foals,On The Luna,192695
2019-08-20 07:57:00,Mumford & Sons,Woman - Single Version,202547
2019-08-20 08:10:00,Gregory Alan Isakov,San Luis,272346
2019-08-20 08:13:00,The Lumineers,Nightshade,180880
2019-08-20 08:17:00,Yoke Lore,Chin Up,265213
2019-08-20 08:23:00,Foals,Exits,357419
2019-08-20 08:28:00,Angus & Julia Stone,Passionfruit (triple j Like A Version),268974
2019-08-20 08:33:00,Lord Huron,When the Night is Over,311226
2019-08-20 08:36:00,The National,Light Years,213373
2019-08-20 08:40:00,Ra Ra Riot,Bad To Worse,258733
2019-08-20 08:44:00,Bon Iver,"Hey, Ma",216706
2019-08-20 08:47:00,Charlie Cunningham,You Sigh,178826
2019-08-20 08:50:00,Mumford & Sons,Beloved,175744
2019-08-20 12:27:00,Mumford & Sons,Beloved,89353
2019-08-20 12:33:00,Foals,Sunday,354392
2019-08-20 12:36:00,The Lumineers,Donna,185972
2019-08-20 12:40:00,First Aid Kit,Fireworks,254546
2019-08-20 12:45:00,Maggie Rogers,Light On - Recorded At Spotify Studios NYC,271825
2019-08-20 12:50:00,The Tallest Man On Earth,The Running Styles of New York,311613
2019-08-20 12:53:00,Mumford & Sons,October Skies,223685
2019-08-20 12:57:00,Blanco White,Olalla,247373
2019-08-20 13:01:00,Angus & Julia Stone,Youngblood,232746
2019-08-20 13:03:00,The Lumineers,For Fra,101237
2019-08-20 13:07:00,LÉON,Come Home To Me,225868
2019-08-20 13:11:00,Charlie Cunningham,Permanent Way,252080
2019-08-20 13:15:00,Villagers,A Trick of the Light,248253
2019-08-20 13:21:00,City and Colour,Astronaut,361000
2019-08-20 13:24:00,Bon Iver,Faith,217946
2019-08-20 13:28:00,Rainbow Kitten Surprise,Heart,219696
2019-08-20 13:50:00,Rainbow Kitten Surprise,Heart,1094
2019-08-20 13:50:00,Hozier,Shrike,243007
2019-08-20 14:01:00,Hozier,Shrike,760
2019-08-20 16:48:00,Hozier,Shrike,298396
2019-08-20 16:52:00,Of Monsters and Men,Wild Roses,242760
2019-08-20 16:55:00,The National,You Had Your Soul With You,206280
2019-08-20 17:05:00,Mumford & Sons,Wild Heart,591253
2019-08-20 17:12:00,The Lumineers,Scotland,431421
2019-08-20 17:15:00,Cage The Elephant,Ready To Let Go,187973
2019-08-20 17:20:00,Yoke Lore,Goodpain,261986
2019-08-20 17:23:00,Dustin Tebbutt,Chasing Gold,208917
2019-08-20 17:28:00,Nick Mulvey,Moment Of Surrender,299179
2019-08-20 17:32:00,Lord Huron,Harvest Moon - Recorded at Spotify Studios NYC,191702
2019-08-20 17:38:00,Neil Young,Harvest Moon,303213
2019-08-20 17:41:00,Yoke Lore,Beige,204208
2019-08-20 17:45:00,Young the Giant,Call Me Back,237746
2019-08-20 17:49:00,Local Natives,When Am I Gonna Lose You,264213
2019-08-20 17:50:00,Young the Giant,Call Me Back,27161
2019-08-20 17:53:00,S. Carey,Rose Petals,213666
2019-08-20 17:58:00,Matt Corby,All Fired Up,270259
2019-08-20 18:01:00,The Paper Kites,On the Train Ride Home,227200
2019-08-20 18:02:00,Angus & Julia Stone,Youngblood,22880
2019-08-20 18:09:00,Mumford & Sons,Delta,376239
2019-08-20 18:13:00,Yoke Lore,Goodpain,261986
2019-08-20 18:18:00,Vampire Weekend,Harmony Hall,308733
2019-08-20 18:22:00,The Lumineers,Life In The City,231360
2019-08-20 18:26:00,LÉON,You And I,224063
2019-08-20 18:29:00,Fleet Foxes,"If You Need To, Keep Time on Me",210506
2019-08-20 18:39:00,Bon Iver,29 #Strafford APTS,245200
2019-08-20 18:44:00,Neil Young,Harvest Moon,303213
2019-08-20 18:49:00,Lord Huron,Harvest Moon - Recorded at Spotify Studios NYC,346373
2019-08-20 18:52:00,Novo Amor,State Lines,149935
2019-08-20 19:02:00,Matt Corby,Miracle Love,262257
2019-08-20 19:06:00,Matthew And The Atlas,Elijah,250560
2019-08-20 19:10:00,Ben Howard,Hot Heavy Summer,229291
2019-08-20 19:13:00,Matt Maeson,Cringe,216213
2019-08-20 19:17:00,Beirut,Landslide,210646
2019-08-20 19:21:00,Matt Corby,No Ordinary Life,239077
2019-08-20 19:25:00,Hozier,Movement,237800
2019-08-20 19:37:00,The National,You Had Your Soul With You,144512
2019-08-20 20:01:00,Hardcore Philosophy,Philosophy of Marriage,1011956
2019-08-20 23:43:00,Dan Carlin's Hardcore History,Show 61 - (Blitz) Painfotainment,2772080
2019-08-21 02:25:00,Sharib Toshi,Maahi,329106
2019-08-21 02:30:00,Sharib Toshi,Maahi,329106
2019-08-21 02:34:00,Rahat Fateh Ali Khan,"Tere Bin (From ""Simmba"")",230948
2019-08-21 02:37:00,Arjun Kanungo,Aaya Na Tu,210000
2019-08-21 02:41:00,Palak Muchhal,"Kaun Tujhe (From ""M.S.Dhoni - The Untold Story"")",241448
2019-08-21 02:45:00,Atif Aslam,"Dekhte Dekhte (From ""Batti Gul Meter Chalu"")",256271
2019-08-21 02:51:00,K. S. Chithra,Kehna Hi Kya - Bombay / Soundtrack Version,353893
2019-08-21 03:05:00,Sachin-Jigar,Saibo,134200
2019-08-21 07:07:00,Mumford & Sons,Woman,274552
2019-08-21 07:12:00,Blanco White,Nocturne,268626
2019-08-21 07:16:00,Angus & Julia Stone,Chateau,273533
2019-08-21 07:20:00,Mumford & Sons,Beloved,265096
2019-08-21 07:25:00,Local Natives,When Am I Gonna Lose You,264213
2019-08-21 07:42:00,The Revivalists,Change,229453
2019-08-21 07:47:00,Hozier,Shrike,298880
2019-08-21 07:51:00,Yoke Lore,Chin Up,44089
2019-08-21 07:55:00,Mumford & Sons,Woman,274552
2019-08-21 08:00:00,Blanco White,Nocturne,268626
2019-08-21 08:04:00,Angus & Julia Stone,Chateau,273533
2019-08-21 08:09:00,Mumford & Sons,Beloved,265096
2019-08-21 08:11:00,Local Natives,When Am I Gonna Lose You,129446
2019-08-21 08:47:00,Twin Shadow,Saturdays (feat. HAIM),146644
2019-08-21 15:57:00,Dennis Lloyd,Nevermind,156600
2019-08-21 16:36:00,Ritviz,Udd Gaye - Bacardi House Party Sessions,180413
2019-08-21 16:39:00,Prateek Kuhad,Go,143910
2019-08-21 18:05:00,99% Invisible,367- Peace Lines,2126471
2019-08-22 11:12:00,Dan Carlin's Hardcore History,Show 61 - (Blitz) Painfotainment,4347780
2019-08-22 12:13:00,A Beacon School,It's Late,366156
2019-08-22 12:23:00,Son Lux,Dream State (Brighter Night) - Instrumental,24643
2019-08-22 14:09:00,Son Lux,Dream State (Brighter Night) - Instrumental,215191
2019-08-22 14:13:00,Broken Bells,Shelter,239010
2019-08-22 14:16:00,Benjamin Gordon,Back to You,167143
2019-08-22 14:20:00,Tim Shiel,Spirit Home - Extended Edit,266053
2019-08-22 14:24:00,Mali,Play,218202
2019-08-22 14:28:00,Beach House,Black Car,251160
2019-08-22 14:31:00,Broke For Free,Forever Wavvy,200826
2019-08-22 14:36:00,Nilüfer Yanya,Baby Blu,281170
2019-08-22 14:47:00,Unknown Mortal Orchestra,Hanoi 6,587733
2019-08-22 14:50:00,Seahawks,Over & Over,178703
2019-08-22 14:54:00,Khruangbin,Cómo Me Quieres,225153
2019-08-22 14:58:00,Feverkin,Here & There,220285
2019-08-22 15:02:00,Far Caspian,A Dream of You,258000
2019-08-22 15:08:00,Andrew Bayer,In My Last Life,405053
2019-08-22 15:11:00,Chromatics,I'm On Fire,183893
2019-08-22 15:14:00,Dub Sharma,Roshay,142056
2019-08-22 15:19:00,Stubbleman,Badlands Train,328213
2019-08-22 15:23:00,JORDANN,Business Solutions,220146
2019-08-22 15:30:00,Eberhard Weber,The Colours Of Chloë,471093
2019-08-22 15:33:00,Mansur Brown,Mashita,172373
2019-08-22 15:38:00,Esther,Follow Me Home,268786
2019-08-22 15:43:00,NABOWA,DUSK,347487
2019-08-22 15:47:00,fantompower,Hypatia,214566
2019-08-22 15:50:00,Analogue Dear,Rivulets,219000
2019-08-22 16:05:00,Hei Tanaka,ぼ~ん,34732
2019-08-22 16:54:00,The Droge and Summers Blend,Two of the Lucky Ones,215773
2019-08-22 17:05:00,John Paul White,What's So,91160
2019-08-22 17:57:00,The Droge and Summers Blend,Two of the Lucky Ones,215773
2019-08-22 18:03:00,John Murphy,How to Leave Your Body,376706
2019-08-22 18:06:00,Lyle Workman,Long Love,179613
2019-08-22 18:10:00,The Southland,Shadow,237979
2019-08-22 18:12:00,Cary Brothers,Everything I Say,170320
2019-08-22 18:15:00,Carter Burwell,Billboards On Fire,145733
2019-08-22 18:19:00,The Droge and Summers Blend,Give Me Time,282733
2019-08-22 18:22:00,Michael Giacchino,Stuff We Did,133066
2019-08-22 18:24:00,Nathan Johnson,Everything Comes Around,158958
2019-08-22 18:29:00,Colin Hay,I Just Don't Think I'll Ever Get Over You - Radio Edit,271266
2019-08-22 18:31:00,Gary Jules,Mad World,157706
2019-08-22 18:33:00,Carter Burwell,Opening,133986
2019-08-22 18:38:00,John Murphy,Sunshine (Adagio in D Minor),284834
2019-08-22 18:44:00,Zack Hemsey,Soothsayer,369821
2019-08-22 18:48:00,Colin Hay,"Beautiful World - From Colin Hay album ""Going Somewhere"" HEAD038",233506
2019-08-22 18:50:00,Carter Burwell,The Wicked Flee,154133
2019-08-22 18:54:00,Alexandre Desplat,"The Shape Of Water - From ""The Shape Of Water"" Soundtrack",222573
2019-08-22 18:57:00,Brian Reitzell,Media Bowie,164333
2019-08-22 19:01:00,Michael Giacchino,Your Father Would Be Proud,291733
2019-08-22 19:03:00,Carter Burwell,Mildred Goes To War,84186
2019-08-22 19:06:00,John Paul White,Black Leaf,179261
2019-08-22 19:10:00,Murray Gold,The Shepherd's Boy,287720
2019-08-22 19:11:00,Tyler Bates,Guardians of the Frickin' Galaxy,59706
2019-08-22 19:15:00,Brian Reitzell,Tehran 1979,246453
2019-08-22 19:22:00,Zack Hemsey,The Way,426266
2019-08-22 19:26:00,Anya Marina,Serious Love,253500
2019-08-22 19:30:00,Cary Brothers,Ride,220573
2019-08-22 19:34:00,Josh Joplin,Camera One,267888
2019-08-22 19:39:00,Digital Daggers,Save Us from Ourselves,291625
2019-08-22 19:42:00,John Murphy,Kanada's Death Pt.2 (Adagio in D Minor),178478
2019-08-22 19:45:00,Colin Hay,My Brilliant Feat,206853
2019-08-22 19:48:00,Alexandre Desplat,Elisa's Theme,156466
2019-08-22 19:52:00,Brian Reitzell,I Put a Spell on You,244026
2019-08-22 19:54:00,Henry Jackman,Time to Suit Up,125466
2019-08-22 19:56:00,Tyler Bates,Dad,148306
2019-08-22 19:59:00,Colin Hay,You Saved Me from Myself (From the Resident),181063
2019-08-22 20:03:00,Bonnie Somerville,Winding Road,207826
2019-08-22 20:05:00,Black Mustang,Little Box,139240
2019-08-22 20:07:00,Digital Daggers,Back To The Start,136813
2019-08-22 20:10:00,Paul Tiernan,How to Say Goodbye,207466
2019-08-22 20:14:00,Anya Marina,High on the Ceiling,223492
2019-08-22 20:17:00,Henry Jackman,No Time for Emotion,171680
2019-08-22 20:19:00,Carter Burwell,Billboards On Fire,145733
2019-08-22 20:24:00,The Droge and Summers Blend,Give Me Time,282733
2019-08-22 20:32:00,Michael Giacchino,Moving On,474506
2019-08-22 20:35:00,Lyle Workman,Long Love,179613
2019-08-22 20:39:00,John Murphy,Adagio in D Minor,249647
2019-08-22 20:40:00,Brian Reitzell,Main Titles,92080
2019-08-22 20:42:00,Carter Burwell,The Deer,109223
2019-08-22 20:49:00,Ephedrix,Far Away - DNA Remix,450706
2019-08-22 20:54:00,Ephedrix,Prototype - Tropical Bleyage Remix,294609
2019-08-22 21:12:00,Ephedrix,Prototype - Tropical Bleyage Remix,431896
2019-08-22 21:20:00,Ephedrix,On The Road - Original Mix,438133
2019-08-22 21:27:00,Digicult,Microcosmos - Original Mix,438891
2019-08-22 21:34:00,Digicult,Into The Heartland - Original Mix,401510
